valor,familia,sinal
0.7848341307995419,logistic,0
0.6439406945413659,logistic,0
0.8743047142311007,logistic,0
0.41906020185064974,logistic,0
0.928329508398104,logistic,0
0.2537097438598903,logistic,0
0.7220038713818493,logistic,0
0.7653725500816039,logistic,0
0.6847724996126459,logistic,0
0.8231235307552185,logistic,0
0.5551747243084567,logistic,0
0.9417025582433642,logistic,0
0.20934271654284312,logistic,0
0.6311618486591447,logistic,0
0.8877101472108478,logistic,0
0.38010738264066246,logistic,0
0.8984985425408193,logistic,0
0.3477637124319543,logistic,0
0.8649357118462038,logistic,0
0.4454705220261149,logistic,0
0.941972483434767,logistic,0
0.2084331580882118,logistic,0
0.6291424808896755,logistic,0
0.8897145796380549,logistic,0
0.3741652221441248,logistic,0
0.8929306279738366,logistic,0
0.3645671920853134,logistic,0
0.8833683305894322,logistic,0
0.3928736714832071,logistic,0
0.9095500463352862,logistic,0
0.3137108627445508,logistic,0
0.8209775664441882,logistic,0
0.56044545883037,logistic,0
0.9393787547347417,logistic,0
0.21715018074204526,logistic,0
0.6482361684185516,logistic,0
0.8695189476562277,logistic,0
0.4326344601781027,logistic,0
0.9360060834602972,logistic,0
0.22840834658835255,logistic,0
0.6720384154670598,logistic,0
0.840449616312461,logistic,0
0.5113333796690462,logistic,0
0.9528212333700496,logistic,0
0.17141649785420995,logistic,0
0.5416060511023216,logistic,0
0.946710059746016,logistic,0
0.19237863253374612,logistic,0
0.5924602835678435,logistic,0
0.920711969432007,logistic,0
0.27837230640624683,logistic,0
0.7660089208113021,logistic,0
0.6834830297079874,logistic,0
0.8249342665838996,logistic,0
0.550700029259866,logistic,0
0.9435091102312477,logistic,0
0.20324464939811998,logistic,0
0.6175024967770054,logistic,0
0.9006621884917281,logistic,0
0.341170228687088,logistic,0
0.8571147138475285,logistic,0
0.4670045023152218,logistic,0
0.9491595375997502,logistic,0
0.18401080108453996,logistic,0
0.57256175343734,logistic,0
0.9332335037684203,logistic,0
0.23759840227191467,logistic,0
0.6907516352854233,logistic,0
0.8145616165731848,logistic,0
0.5759942954959142,logistic,0
0.9312890357004776,logistic,0
0.2440086046968193,logistic,0
0.7034230607945617,logistic,0
0.7955153953505896,logistic,0
0.6203029021505265,logistic,0
0.8981227527922244,logistic,0
0.3489052532585625,logistic,0
0.8662561039012636,logistic,0
0.4417889878857698,logistic,0
0.9403897661012347,logistic,0
0.21375846798674694,logistic,0
0.6408758660113251,logistic,0
0.8776333480970414,logistic,0
0.40951593212025933,logistic,0
0.9220906001642873,logistic,0
0.27394164650618774,logistic,0
0.758445180985775,logistic,0
0.6986095375275833,logistic,0
0.8028947596734821,logistic,0
0.6034640487810883,logistic,0
0.9124909760448893,logistic,0
0.3044920977626721,logistic,0
0.8075561019131876,logistic,0
0.5926133849290267,logistic,0
0.9206039210436062,logistic,0
0.2787189410724242,logistic,0
0.7665943587514952,logistic,0
0.6822940366786195,logistic,0
0.8265926707841829,logistic,0
0.5465798380293441,logistic,0
0.9450375029179673,logistic,0
0.19806608030734413,logistic,0
0.6056800911017065,logistic,0
0.9107236431600806,logistic,0
0.3100399647593384,logistic,0
0.8157108191953398,logistic,0
0.5732323218488976,logistic,0
0.9328607023337304,logistic,0
0.23882962696333876,logistic,0
0.6932097849034813,logistic,0
0.8109625447742007,logistic,0
0.5845790762451866,logistic,0
0.926032527540903,logistic,0
0.2611930571240285,logistic,0
0.735846459632791,logistic,0
0.7412048433900922,logistic,0
0.7314573374565633,logistic,0
0.7490260109104586,logistic,0
0.7168366821742754,logistic,0
0.7740193563102313,logistic,0
0.6669874631322054,logistic,0
0.8469794290745021,logistic,0
0.4942165545121578,logistic,0
0.9531834810855241,logistic,0
0.17016499823762618,logistic,0
0.5384638978971594,logistic,0
0.947669441636822,logistic,0
0.18910667271657638,logistic,0
0.5847432108671472,logistic,0
0.9259265511968285,logistic,0
0.26153734543385443,logistic,0
0.7364730455864646,logistic,0
0.7400763184952398,logistic,0
0.7335284543686655,logistic,0
0.7453537045421154,logistic,0
0.7237596793919542,logistic,0
0.7623880184356794,logistic,0
0.690778809498814,logistic,0
0.8145220816600994,logistic,0
0.5760891338105745,logistic,0
0.9312340359989653,logistic,0
0.24418949932132974,logistic,0
0.7037760993683504,logistic,0
0.7949672147761285,logistic,0
0.6215372153173077,logistic,0
0.8969844748634682,logistic,0
0.35235644131107663,logistic,0
0.8701875664736805,logistic,0
0.43074849944392846,logistic,0
0.9350235844372027,logistic,0
0.2316716667408632,logistic,0
0.6787570914228807,logistic,0
0.8314622524350526,logistic,0
0.5343604796319043,logistic,0
0.9488089491067205,logistic,0
0.18521127675139218,logistic,0
0.5754492697990474,logistic,0
0.93160378328959,logistic,0
0.24297295263274077,logistic,0
0.7013970513706844,logistic,0
0.7986429013399441,logistic,0
0.6132170037008841,logistic,0
0.9044325214859198,logistic,0
0.3295952209573634,logistic,0
0.8425828506021226,logistic,0
0.5057772226354592,logistic,0
0.9531837554115682,logistic,0
0.17016405011208266,logistic,0
0.538461512900277,logistic,0
0.947670141240764,logistic,0
0.1891042841649038,logistic,0
0.5847375475313393,logistic,0
0.9259302112493769,logistic,0
0.2615254563468789,logistic,0
0.7364514231659968,logistic,0
0.7401153118589902,logistic,0
0.733457054091891,logistic,0
0.745480849138369,logistic,0
0.7235217064149326,logistic,0
0.7627939035055952,logistic,0
0.6899659650338443,logistic,0
0.8157022284040114,logistic,0
0.57325300617281,logistic,0
0.9328491483948428,logistic,0
0.2388677683987706,logistic,0
0.001,logistic,1
0.003815500211668589,logistic,1
0.01451701266609082,logistic,1
0.05464021264598341,logistic,1
0.19728565108211832,logistic,1
0.6048428059275319,logistic,1
0.9128478692153187,logistic,1
0.3038522170890481,logistic,1
0.8078855636542391,logistic,1
0.5927831392614278,logistic,1
0.9219504650019408,logistic,1
0.2748298503820557,logistic,1
0.7611842858686804,logistic,1
0.6942864793717268,logistic,1
0.8106611268417419,logistic,1
0.586226072581491,logistic,1
0.9264334880770446,logistic,1
0.2603037375440177,logistic,1
0.7353935593982318,logistic,1
0.7432008994435697,logistic,1
0.7289298222561992,logistic,1
0.7546636867566919,logistic,1
0.7071332870402149,logistic,1
0.7909650391161713,logistic,1
0.6314837934999085,logistic,1
0.8888015327554241,logistic,1
0.37747621322183544,logistic,1
0.8974939588437931,logistic,1
0.35137186910310636,logistic,1
0.8704598872316603,logistic,1
0.43066445355521515,logistic,1
0.936468817334862,logistic,1
0.22723030663638094,logistic,1
0.6706598844685043,logistic,1
0.8435929799578628,logistic,1
0.5039357772695258,logistic,1
0.9547707202314695,logistic,1
0.1649319364299242,logistic,1
0.526032559847371,logistic,1
0.9522415522118568,logistic,1
0.17369340361725327,logistic,1
0.5481640360925587,logistic,1
0.9459699232302207,logistic,1
0.19520858200928162,logistic,1
0.6000234684635978,logistic,1
0.9166187586721101,logistic,1
0.291906046483399,logistic,1
0.7894415320715731,logistic,1
0.6348610401627444,logistic,1
0.8853660082389261,logistic,1
0.3876343487841141,logistic,1
0.9066070032564371,logistic,1
0.3233846297285745,logistic,1
0.8356938906142073,logistic,1
0.5244292821856111,logistic,1
0.9525505517534474,logistic,1
0.17262559694368002,logistic,1
0.5454981322168282,logistic,1
0.9469235856902848,logistic,1
0.1919563587838907,logistic,1
0.5924112727926876,logistic,1
0.9222134923412896,logistic,1
0.27398181554936785,logistic,1
0.7597229247546227,logistic,1
0.697193873505106,logistic,1
0.8063140244004302,logistic,1
0.5964696945185558,logistic,1
0.9192857600270001,logistic,1
0.2833914140836821,logistic,1
0.7756301622437828,logistic,1
0.6646685915531406,logistic,1
0.8512661881500009,logistic,1
0.48357193297900497,logistic,1
0.9537991195511133,logistic,1
0.1683035059590005,logistic,1
0.5346185546344497,logistic,1
0.9502526409825016,logistic,1
0.18054900897953732,logistic,1
0.5650723896804504,logistic,1
0.9386572954547261,logistic,1
0.21991556744952856,logistic,1
0.6552146183886189,logistic,1
0.8628164493179378,logistic,1
0.45207079291695457,logistic,1
0.9460561080129773,logistic,1
0.19491495627677483,logistic,1
0.5993395222037039,logistic,1
0.9171395365321422,logistic,1
0.2902476870167936,logistic,1
0.7867949754247068,logistic,1
0.6406856649945545,logistic,1
0.8792361677494154,logistic,1
0.4055350769212751,logistic,1
0.9207477201816244,logistic,1
0.27870092504366684,logistic,1
0.7677852757870836,logistic,1
0.6809504744994392,logistic,1
0.829773619913972,logistic,1
0.5394764379234864,logistic,1
0.9488778966778383,logistic,1
0.18526997278709315,logistic,1
0.5765072247177178,logistic,1
0.9324740480677883,logistic,1
0.240488028863791,logistic,1
0.697612220684272,logistic,1
0.805683202610312,logistic,1
0.5979441855475925,logistic,1
0.9181909080768852,logistic,1
0.28689339767263045,logistic,1
0.7813776863884587,logistic,1
0.6524413606723156,logistic,1
0.8660751283299856,logistic,1
0.44299905470151285,logistic,1
0.9424205020544111,logistic,1
0.2072519345359579,logistic,1
0.6275087379872546,logistic,1
0.8927335592220931,logistic,1
0.36573938064858613,logistic,1
0.8859831577410087,logistic,1
0.38581620849375686,logistic,1
0.9050338306228689,logistic,1
0.32826133225712095,logistic,1
0.8421822232696807,logistic,1
0.5076308236082031,logistic,1
0.954607485851935,logistic,1
0.16549888304714636,logistic,1
0.5274824116654558,logistic,1
0.951945215873803,logistic,1
0.17471676506197828,logistic,1
0.5507108038484451,logistic,1
0.9450081755887634,logistic,1
0.19848134196342443,logistic,1
0.607602172230236,logistic,1
0.9106089324921994,logistic,1
0.3108937730425155,logistic,1
0.818246566573994,logistic,1
0.5680058506168584,logistic,1
0.9371663101859127,logistic,1
0.2249029880255074,logistic,1
0.6657900214571957,logistic,1
0.8498508011503214,logistic,1
0.48736204186521387,logistic,1
0.9542198687772339,logistic,1
0.16684434147596758,logistic,1
0.5309133233433113,logistic,1
0.9511800128790797,logistic,1
0.17735619798286448,logistic,1
0.5572424511533404,logistic,1
0.9423151253132068,logistic,1
0.20760801182412658,logistic,1
0.6283045126270871,logistic,1
0.8919560615009597,logistic,1
0.3680695260754802,logistic,1
0.8883521439928824,logistic,1
0.3788100881452586,logistic,1
0.8987355569525582,logistic,1
0.3475961010397115,logistic,1
0.8661187450557722,logistic,1
0.4428770812971951,logistic,1
0.9423673368354809,logistic,1
0.20743159509434322,logistic,1
0.6279103710748165,logistic,1
0.8923417552240168,logistic,1
0.3669141867108507,logistic,1
0.8871827304206265,logistic,1
0.382273909263975,logistic,1
0.9018962817905616,logistic,1
0.3379310191121043,logistic,1
0.8545102817924475,logistic,1
0.4748272000398729,logistic,1
0.9524096951355945,logistic,1
0.17311244422809946,logistic,1
0.546714683483442,logistic,1
0.9464951282466156,logistic,1
0.19341836335745133,logistic,1
0.5958432559085685,logistic,1
0.9197458820724576,logistic,1
0.28191693921389605,logistic,1
0.7731822002917306,logistic,1
0.6697997395709056,logistic,1
0.8447114470905448,logistic,1
0.5009954898681025,logistic,1
0.9548260978539957,logistic,1
0.16473955230472018,logistic,1
0.5255400182456179,logistic,1
0.9523385691924754,logistic,1
0.17335822154029898,logistic,1
0.5473281528345834,logistic,1
0.9462747825449899,logistic,1
0.1941696923042874,logistic,1
0.5976006119862118,logistic,1
0.9184475053261968,logistic,1
0.28607346953367857,logistic,1
0.7800404032847728,logistic,1
0.6553088100085214,logistic,1
0.8627047391686681,logistic,1
0.4523803414328737,logistic,1
0.9461690720632633,logistic,1
0.19453000946698207,logistic,1
0.5984418629028271,logistic,1
0.9178176196670533,logistic,1
0.28808530147997374,logistic,1
0.7833124944890325,logistic,1
0.6482684976695887,logistic,1
0.8708676908454996,logistic,1
0.4295098119021191,logistic,1
0.9358521934776081,logistic,1
0.2292846954917747,logistic,1
0.6749242674817197,logistic,1
0.8379644365917487,logistic,1
0.5185873571883888,logistic,1
0.9535103466785187,logistic,1
0.16930419197046673,logistic,1
0.537150178023142,logistic,1
0.949558703461532,logistic,1
0.18293384118722042,logistic,1
0.5708700655486503,logistic,1
0.9356470976504135,logistic,1
0.22996736398000167,logistic,1
0.6763341753176437,logistic,1
0.8360729490303189,logistic,1
0.5234567349598542,logistic,1
0.9527284228612002,logistic,1
0.17201059875395708,logistic,1
0.5439587648246756,logistic,1
0.9474495328407267,logistic,1
0.19015977763791542,logistic,1
0.588171528297592,logistic,1
0.9251376586161036,logistic,1
0.2645183221963286,logistic,1
0.7430424252773672,logistic,1
0.7292241275821556,logistic,1
0.7541487006055405,logistic,1
0.7081340684282268,logistic,1
0.7893777610831177,logistic,1
0.6350020184210856,logistic,1
0.8852207028996008,logistic,1
0.388061999380504,logistic,1
0.9069733660990594,logistic,1
0.3222462218966792,logistic,1
0.8341531136615595,logistic,1
0.528371143919363,logistic,1
0.9517556292202636,logistic,1
0.1753711276221825,logistic,1
0.5523350769946547,logistic,1
0.9443689182919461,logistic,1
0.20065278093325256,logistic,1
0.6125854048730525,logistic,1
0.9064181997126778,logistic,1
0.323970903066063,logistic,1
0.8364835198361406,logistic,1
0.5224020984228167,logistic,1
0.9529131419634376,logistic,1
0.17137166747531565,logistic,1
0.5423564319208187,logistic,1
0.9479777664250468,logistic,1
0.18835325946786552,logistic,1
0.001,logistic,2
0.003832362730211665,logistic,2
0.014645363532332086,logistic,2
0.05535971435435497,logistic,2
0.20061408584003657,logistic,2
0.6152038352916387,logistic,2
0.9081359929304257,logistic,2
0.3200349389155466,logistic,2
0.8348051340450304,logistic,2
0.5290330166518012,logistic,2
0.9558161386141877,logistic,2
0.16200900198508233,logistic,2
0.5208103660957103,logistic,2
0.9573883844858166,logistic,2
0.15650105645539605,logistic,2
0.5064107734390971,logistic,2
0.9588920721198969,logistic,2
0.15121554313619667,logistic,2
0.4923738410026426,logistic,2
0.9588266254729814,logistic,2
0.15144595142618075,logistic,2
0.49299021295350837,logistic,2
0.9588612325394164,logistic,2
0.1513241195613031,logistic,2
0.49266434771639744,logistic,2
0.9588432995370496,logistic,2
0.15138725264490455,logistic,2
0.49283322479366154,logistic,2
0.9588526948776022,logistic,2
0.15135417668304751,logistic,2
0.49274475246396016,logistic,2
0.9588478000797666,logistic,2
0.15137140872903773,logistic,2
0.4927908461770822,logistic,2
0.9588503577425164,logistic,2
0.15136240454717598,logistic,2
0.4927667613250323,logistic,2
0.9588490233480075,logistic,2
0.15136710225286454,logistic,2
0.4927793270691522,logistic,2
0.9588497200943955,logistic,2
0.15136464937466812,logistic,2
0.49277276596409664,logistic,2
0.9588493564448511,logistic,2
0.15136592959423956,logistic,2
0.4927761903776044,logistic,2
0.9588495462843304,logistic,2
0.15136526126899483,logistic,2
0.49277440269989786,logistic,2
0.9588494471919261,logistic,2
0.15136561012141558,logistic,2
0.49277533583236016,logistic,2
0.9588494989192636,logistic,2
0.15136542801658007,logistic,2
0.49277484872697463,logistic,2
0.9588494719178592,logistic,2
0.15136552307437123,logistic,2
0.49277510299352195,logistic,2
0.9588494860126829,logistic,2
0.15136547345388587,logistic,2
0.49277497026554135,logistic,2
0.9588494786552001,logistic,2
0.15136549935572607,logistic,2
0.49277503954940743,logistic,2
0.958849482495815,logistic,2
0.15136548583493423,logistic,2
0.49277500338314634,logistic,2
0.9588494804910139,logistic,2
0.15136549289278795,logistic,2
0.4927750222619358,logistic,2
0.9588494815375216,logistic,2
0.1513654892085831,logistic,2
0.4927750124071938,logistic,2
0.9588494809912442,logistic,2
0.1513654911317393,logistic,2
0.49277501755137254,logistic,2
0.9588494812764013,logistic,2
0.15136549012785055,logistic,2
0.49277501486610803,logistic,2
0.958849481127549,logistic,2
0.15136549065188173,logistic,2
0.49277501626781944,logistic,2
0.95884948120525,logistic,2
0.15136549037833702,logistic,2
0.4927750155361249,logistic,2
0.9588494811646902,logistic,2
0.15136549052112713,logistic,2
0.4927750159180688,logistic,2
0.9588494811858626,logistic,2
0.1513654904465902,logistic,2
0.4927750157186928,logistic,2
0.9588494811748105,logistic,2
0.1513654904854987,logistic,2
0.4927750158227677,logistic,2
0.9588494811805797,logistic,2
0.1513654904651885,logistic,2
0.4927750157684407,logistic,2
0.958849481177568,logistic,2
0.15136549047579112,logistic,2
0.4927750157968013,logistic,2
0.9588494811791403,logistic,2
0.15136549047025588,logistic,2
0.49277501578199523,logistic,2
0.9588494811783195,logistic,2
0.15136549047314543,logistic,2
0.49277501578972444,logistic,2
0.9588494811787481,logistic,2
0.15136549047163636,logistic,2
0.4927750157856878,logistic,2
0.9588494811785241,logistic,2
0.1513654904724251,logistic,2
0.49277501578779753,logistic,2
0.9588494811786412,logistic,2
0.15136549047201275,logistic,2
0.49277501578669464,logistic,2
0.9588494811785802,logistic,2
0.15136549047222772,logistic,2
0.4927750157872697,logistic,2
0.9588494811786118,logistic,2
0.15136549047211634,logistic,2
0.4927750157869717,logistic,2
0.9588494811785954,logistic,2
0.15136549047217418,logistic,2
0.49277501578712646,logistic,2
0.9588494811786039,logistic,2
0.15136549047214407,logistic,2
0.49277501578704586,logistic,2
0.9588494811785994,logistic,2
0.15136549047216008,logistic,2
0.49277501578708865,logistic,2
0.9588494811786017,logistic,2
0.1513654904721519,logistic,2
0.4927750157870668,logistic,2
0.9588494811786007,logistic,2
0.15136549047215542,logistic,2
0.4927750157870762,logistic,2
0.958849481178601,logistic,2
0.15136549047215425,logistic,2
0.49277501578707317,logistic,2
0.9588494811786009,logistic,2
0.15136549047215464,logistic,2
0.4927750157870741,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.15136549047215386,logistic,2
0.492775015787072,logistic,2
0.9588494811786008,logistic,2
0.15136549047215503,logistic,2
0.49277501578707517,logistic,2
0.9588494811786011,logistic,2
0.001,logistic,3
0.0038152514494875544,logistic,3
0.01451512339815914,logistic,3
0.05462964445146487,logistic,3
0.19723683801931075,logistic,3
0.6046904980753931,logistic,3
0.9129102337165292,logistic,3
0.3036357321321595,logistic,3
0.8075083735959112,logistic,3
0.5936309755743693,logistic,3
0.921286756907154,logistic,3
0.2769493259607418,logistic,3
0.7647627489382631,logistic,3
0.6870534093901963,logistic,3
0.8211422557324881,logistic,3
0.5608979185035652,logistic,3
0.9406043912847223,logistic,3
0.21336295487917498,logistic,3
0.6409897574896126,logistic,3
0.8788517195501561,logistic,3
0.40662168793620695,logistic,3
0.9214672096051686,logistic,3
0.27636853230626657,logistic,3
0.763771966887084,logistic,3
0.6890533142078682,logistic,3
0.8182696362493599,logistic,3
0.5679127378107903,logistic,3
0.9371535422581264,logistic,3
0.22493095809719332,logistic,3
0.6658053819790232,logistic,3
0.849775940403045,logistic,3
0.4875302891543199,logistic,3
0.9541737886398071,logistic,3
0.16699332570210015,logistic,3
0.5312577428554889,logistic,3
0.9510362205612893,logistic,3
0.1778400895036727,logistic,3
0.5583977276528111,logistic,3
0.9417434744495393,logistic,3
0.20952453083980568,logistic,3
0.6325297427417946,logistic,3
0.8876889685550222,logistic,3
0.3807508805721647,logistic,3
0.9004591010449302,logistic,3
0.3423128704276731,logistic,3
0.8598055599553144,logistic,3
0.4603506039962237,logistic,3
0.9487637662285473,logistic,3
0.1856491506715708,logistic,3
0.5773806141923179,logistic,3
0.9318999543948805,logistic,3
0.24236749322554163,logistic,3
0.7012787011304678,logistic,3
0.8000451848123113,logistic,3
0.6109477370131484,logistic,3
0.907757162012579,logistic,3
0.31978642071316293,logistic,3
0.8307359281736021,logistic,3
0.5370138113504604,logistic,3
0.9495354184889169,logistic,3
0.18300186800533547,logistic,3
0.5709975754874885,logistic,3
0.9355170103206475,logistic,3
0.23038517599667524,logistic,3
0.6771511702126576,logistic,3
0.8349155076907767,logistic,3
0.5263886106283928,logistic,3
0.9521081867486093,logistic,3
0.17414269355110987,logistic,3
0.5492473254466093,logistic,3
0.9455052418457247,logistic,3
0.19677791211359966,logistic,3
0.603628405666709,logistic,3
0.9137552180637062,logistic,3
0.30096803740958966,logistic,3
0.8034800316175429,logistic,3
0.6030307401936118,logistic,3
0.9142269230590196,logistic,3
0.2994764485785419,logistic,3
0.8012039704513373,logistic,3
0.6082869184526172,logistic,3
0.9099849925125691,logistic,3
0.3128288727437882,logistic,3
0.820974014547827,logistic,3
0.561310494227116,logistic,3
0.9404118328924618,logistic,3
0.21401084899416878,logistic,3
0.6424066370160594,logistic,3
0.8773182155140921,logistic,3
0.41105024257378864,logistic,3
0.9245509174003371,logistic,3
0.2664050635135927,logistic,3
0.7463739581346176,logistic,3
0.722949563472477,logistic,3
0.7649349712096235,logistic,3
0.6867050118387171,logistic,3
0.8216395618006586,logistic,3
0.5596771171007183,logistic,3
0.9411665514863514,logistic,3
0.2114698548708434,logistic,3
0.6368313663246454,logistic,3
0.8832638493558658,logistic,3
0.393779861600965,logistic,3
0.9116781350605785,logistic,3
0.30751580932822103,logistic,3
0.8132704422119911,logistic,3
0.5799702743919418,logistic,3
0.9303437391702143,logistic,3
0.24749206245091698,logistic,3
0.7112627063198885,logistic,3
0.7843151377571295,logistic,3
0.6460526919367492,logistic,3
0.8733015518010824,logistic,3
0.4225646912374007,logistic,3
0.9318676160700895,logistic,3
0.2424741705441941,logistic,3
0.7014885808623987,logistic,3
0.7997223485111054,logistic,3
0.6116872111573739,logistic,3
0.9071284177861684,logistic,3
0.321743139075118,logistic,3
0.8334147223581116,logistic,3
0.5302192155305209,logistic,3
0.9512800510325273,logistic,3
0.17699984739008606,logistic,3
0.5563274452130296,logistic,3
0.9426505552966821,logistic,3
0.20646080798093763,logistic,3
0.6256964361849496,logistic,3
0.8944278660626058,logistic,3
0.36062206767819877,logistic,3
0.880577571643664,logistic,3
0.4016161749163619,logistic,3
0.9178014065036908,logistic,3
0.28811825982852374,logistic,3
0.7833147676124134,logistic,3
0.6482213129812351,logistic,3
0.8708643401505564,logistic,3
0.4294913004154685,logistic,3
0.9357812098307033,logistic,3
0.22950603908958644,logistic,3
0.6753377626125963,logistic,3
0.8373566809006278,logistic,3
0.520121008516652,logistic,3
0.9532214602686598,logistic,3
0.17029353057732655,logistic,3
0.5396103905444163,logistic,3
0.9487755731309436,logistic,3
0.18560867937259948,logistic,3
0.5772834340767531,logistic,3
0.931957356056268,logistic,3
0.24217811756830326,logistic,3
0.7009059044187478,logistic,3
0.8006177898885872,logistic,3
0.6096341957075185,logistic,3
0.9088637127950459,logistic,3
0.3163353845937135,logistic,3
0.8259401044252863,logistic,3
0.5490412197329597,logistic,3
0.945582607929933,logistic,3
0.19651462547741078,logistic,3
0.6030183551062869,logistic,3
0.9142366690827133,logistic,3
0.2994456125408236,logistic,3
0.8011567375068208,logistic,3
0.608395575858741,logistic,3
0.9098950757136566,logistic,3
